msg_id,payload_size,response_time_ms
344, 73900, 1.8605
345, 73900, 1.6973
346, 73900, 1.6596
347, 73900, 1.6215
348, 73900, 1.9373
349, 73900, 1.5834
350, 73900, 1.7570
351, 75400, 1.6863
352, 75400, 1.5794
353, 75400, 1.3609
354, 75400, 1.5426
355, 75400, 1.5653
356, 75400, 1.7067
357, 75400, 2.1037
358, 76900, 1.7978
359, 76900, 1.8205
360, 76900, 1.6871
361, 76900, 1.6822
362, 76900, 1.8637
363, 76900, 1.6858
364, 76900, 1.4978
365, 78400, 1.4571
366, 78400, 1.5943
367, 78400, 1.6587
368, 78400, 1.7939
369, 78400, 1.4983
370, 78400, 1.5156
371, 78400, 1.8511
372, 79900, 1.9504
373, 79900, 1.5418
374, 79900, 1.5994
375, 79900, 1.5064
376, 79900, 1.6576
377, 79900, 1.9983
378, 79900, 1.6446
379, 81400, 1.5205
380, 81400, 2.0481
381, 81400, 1.8358
382, 81400, 1.8893
383, 81400, 1.9191
384, 81400, 1.5518
385, 81400, 1.6144
386, 82900, 1.8109
387, 82900, 1.7192
388, 82900, 1.4520
389, 82900, 1.6649
390, 82900, 1.9120
391, 82900, 1.8320
392, 82900, 2.0915
393, 84400, 1.8692
394, 84400, 1.9615
395, 84400, 1.9100
396, 84400, 1.7487
397, 84400, 1.7763
398, 84400, 1.9079
399, 84400, 2.0203
400, 85900, 1.8986
401, 85900, 2.0615
402, 85900, 2.1932
403, 85900, 1.9615
404, 85900, 1.9770
405, 85900, 1.8610
406, 85900, 1.9172
407, 87400, 1.9998
408, 87400, 1.9440
409, 87400, 1.9732
410, 87400, 1.7643
411, 87400, 1.8042
412, 87400, 1.8813
413, 87400, 1.9071
414, 88900, 2.0117
415, 88900, 1.9894
416, 88900, 2.2468
417, 88900, 2.0926
418, 88900, 2.0235
419, 88900, 1.8787
420, 88900, 1.9325
421, 90400, 1.7892
422, 90400, 2.0982
423, 90400, 2.0325
424, 90400, 1.8604
425, 90400, 1.7332
426, 90400, 1.9433
427, 90400, 1.8699
428, 91900, 1.7803
429, 91900, 1.9488
430, 91900, 2.0218
431, 91900, 2.2109
432, 91900, 1.9078
433, 91900, 1.7817
434, 91900, 1.8335
435, 93400, 1.8875
436, 93400, 1.8306
437, 93400, 1.7222
438, 93400, 1.9930
439, 93400, 1.7936
440, 93400, 1.9955
441, 93400, 1.9239
442, 94900, 2.0869
443, 94900, 2.0511
444, 94900, 1.8864
445, 94900, 1.8909
446, 94900, 2.3080
447, 94900, 2.0673
448, 94900, 2.0150
449, 96400, 1.8706
450, 96400, 1.6542
451, 96400, 2.1317
452, 96400, 1.8303
453, 96400, 2.1360
454, 96400, 1.7492
455, 96400, 1.8579
456, 97900, 2.0459
457, 97900, 1.8678
458, 97900, 1.7355
459, 97900, 1.8758
460, 97900, 1.7527
461, 97900, 1.9168
462, 97900, 1.8191
463, 99400, 2.1023
464, 99400, 1.9088
465, 99400, 2.1530
466, 99400, 1.9953
467, 99400, 1.7256
468, 99400, 1.8968
469, 99400, 1.7252
470, 100900, 2.3361
471, 100900, 1.9507
472, 100900, 2.0095
473, 100900, 1.8174
474, 100900, 1.7838
475, 100900, 2.2994
476, 100900, 2.1071
477, 102400, 2.1587
478, 102400, 2.3827
479, 102400, 2.1801
480, 102400, 2.4326
481, 102400, 2.0987
482, 102400, 2.0495
483, 102400, 1.6744
484, 103900, 1.9980
485, 103900, 2.1219
486, 103900, 1.7888
487, 103900, 2.0209
488, 103900, 2.0053
489, 103900, 2.3611
490, 103900, 1.8644
491, 105400, 1.9921
492, 105400, 1.7684
493, 105400, 1.8811
494, 105400, 1.9274
495, 105400, 1.8786
496, 105400, 2.2888
497, 105400, 2.2779
498, 106900, 2.2451
499, 106900, 2.1769
500, 106900, 2.2658
501, 106900, 2.5350
502, 106900, 2.2193
503, 106900, 2.5561
504, 106900, 2.2790
505, 108400, 1.9268
506, 108400, 1.7877
507, 108400, 1.8918
508, 108400, 2.0480
509, 108400, 2.0631
510, 108400, 2.1213
511, 108400, 2.0508
512, 109900, 2.1892
513, 109900, 1.9377
514, 109900, 2.1421
515, 109900, 2.3262
516, 109900, 2.0230
517, 109900, 2.0786
518, 109900, 1.9497
519, 111400, 1.9436
520, 111400, 1.9681
521, 111400, 2.3399
522, 111400, 2.1573
523, 111400, 2.4613
524, 111400, 2.2122
525, 111400, 2.3099
526, 112900, 2.1943
527, 112900, 2.4666
528, 112900, 2.4761
529, 112900, 2.1100
530, 112900, 2.3453
531, 112900, 2.1025
532, 112900, 2.1985
533, 114400, 2.4885
534, 114400, 2.0283
535, 114400, 2.4906
536, 114400, 1.8620
537, 114400, 1.9765
538, 114400, 1.8078
539, 114400, 2.0585
540, 115900, 2.1009
541, 115900, 2.2312
542, 115900, 2.0431
543, 115900, 2.2021
544, 115900, 1.7260
545, 115900, 1.9485
546, 115900, 2.0168
547, 117400, 2.0909
548, 117400, 1.9397
549, 117400, 1.9048
550, 117400, 2.3704
551, 117400, 2.1243
552, 117400, 2.1235
553, 117400, 2.0119
554, 118900, 2.1776
555, 118900, 2.1820
556, 118900, 2.1622
557, 118900, 2.2591
558, 118900, 2.1140
559, 118900, 2.3787
560, 118900, 2.2840
561, 120400, 2.3210
562, 120400, 2.4238
563, 120400, 2.5333
564, 120400, 1.9208
565, 120400, 2.2846
566, 120400, 2.4376
567, 120400, 1.9424
568, 121900, 2.1356
569, 121900, 2.2434
570, 121900, 2.0174
571, 121900, 1.9144
572, 121900, 1.9745
573, 121900, 2.0048
574, 121900, 2.2863
575, 123400, 2.0412
576, 123400, 1.9325
577, 123400, 1.9544
578, 123400, 2.0349
579, 123400, 1.8705
580, 123400, 1.7146
581, 123400, 2.1482
582, 124900, 2.0893
583, 124900, 1.7027
584, 124900, 2.1139
585, 124900, 1.7912
586, 124900, 1.8710
587, 124900, 1.9287
588, 124900, 2.5255
589, 126400, 2.1194
590, 126400, 2.0810
591, 126400, 2.3913
592, 126400, 2.0420
593, 126400, 2.0791
594, 126400, 1.9389
595, 126400, 2.4506
596, 127900, 2.1882
597, 127900, 2.0796
598, 127900, 1.9292
599, 127900, 1.9333
600, 127900, 1.7876
601, 127900, 2.0800
602, 127900, 1.9513
603, 129400, 1.8364
604, 129400, 1.9761
605, 129400, 1.9671
606, 129400, 1.8369
607, 129400, 1.9992
608, 129400, 2.1063
609, 129400, 1.9315
610, 130900, 2.1596
611, 130900, 2.0877
612, 130900, 2.2087
613, 130900, 2.2186
614, 130900, 2.0384
615, 130900, 2.1823
616, 130900, 2.1266
617, 132400, 2.2313
618, 132400, 2.1734
619, 132400, 2.1119
620, 132400, 2.1623
621, 132400, 2.0735
622, 132400, 2.0189
623, 132400, 2.3987
624, 133900, 1.9791
625, 133900, 2.1963
626, 133900, 2.2941
627, 133900, 2.1877
628, 133900, 2.2062
629, 133900, 2.1190
630, 133900, 2.2521
631, 135400, 2.0691
632, 135400, 2.1053
633, 135400, 2.7448
634, 135400, 2.5822
635, 135400, 2.3992
636, 135400, 2.4294
637, 135400, 2.2285
638, 136900, 2.2029
639, 136900, 2.2730
640, 136900, 2.2114
641, 136900, 2.3595
642, 136900, 2.4168
643, 136900, 2.0497
644, 136900, 2.2939
645, 138400, 2.3811
646, 138400, 2.5167
647, 138400, 2.5116
648, 138400, 2.4926
649, 138400, 2.2522
650, 138400, 2.4096
651, 138400, 2.3152
652, 139900, 2.1240
653, 139900, 2.4256
654, 139900, 2.6702
655, 139900, 2.1486
656, 139900, 2.3497
657, 139900, 2.1919
658, 139900, 2.3646
659, 141400, 2.2820
660, 141400, 2.0541
661, 141400, 2.4483
662, 141400, 2.1610
663, 141400, 2.4192
664, 141400, 2.3592
665, 141400, 2.1736
666, 142900, 2.4683
667, 142900, 2.1879
668, 142900, 2.7876
669, 142900, 2.3582
670, 142900, 2.1441
671, 142900, 2.0146
672, 142900, 2.2566
673, 144400, 2.3391
674, 144400, 2.2826
675, 144400, 2.1003
676, 144400, 2.2541
677, 144400, 2.4592
678, 144400, 2.3575
679, 144400, 2.0954
680, 145900, 1.9254
681, 145900, 2.0940
682, 145900, 2.1388
683, 145900, 2.0279
684, 145900, 2.2850
685, 145900, 2.0863
686, 145900, 2.4384
687, 147400, 2.1219
688, 147400, 2.1254
689, 147400, 2.3823
690, 147400, 2.4772
691, 147400, 2.2788
692, 147400, 2.1535
693, 147400, 2.5526
694, 148900, 2.6393
695, 148900, 2.2118
696, 148900, 2.3341
697, 148900, 2.4781
698, 148900, 2.3035
699, 148900, 2.1835
700, 148900, 2.3443
701, 150400, 2.4833
702, 150400, 2.1903
703, 150400, 2.1025
704, 150400, 2.2150
705, 150400, 2.1377
706, 150400, 2.2791
707, 150400, 2.1644
708, 151900, 2.4648
709, 151900, 2.5461
710, 151900, 2.0205
711, 151900, 1.9718
712, 151900, 2.2174
713, 151900, 2.3937
714, 151900, 2.2526
715, 153400, 2.3708
716, 153400, 2.1922
717, 153400, 2.3783
718, 153400, 2.2926
719, 153400, 2.2790
720, 153400, 2.1012
721, 153400, 2.3287
722, 154900, 2.2222
723, 154900, 2.4664
724, 154900, 2.2667
725, 154900, 2.2472
726, 154900, 2.0345
727, 154900, 2.2224
728, 154900, 2.2486
729, 156400, 2.5614
730, 156400, 2.6802
731, 156400, 2.3018
732, 156400, 2.2493
733, 156400, 2.4774
734, 156400, 2.2871
735, 156400, 2.3359
736, 157900, 2.3748
737, 157900, 2.3237
738, 157900, 2.3654
739, 157900, 2.2926
740, 157900, 2.3944
741, 157900, 2.4199
742, 157900, 2.3668
743, 159400, 2.3392
744, 159400, 2.1458
745, 159400, 2.3597
746, 159400, 2.7256
747, 159400, 2.3375
748, 159400, 2.4075
749, 159400, 2.5114
750, 160900, 2.6118
751, 160900, 2.3808
752, 160900, 2.2698
753, 160900, 2.1629
754, 160900, 2.5415
755, 160900, 2.3926
756, 160900, 2.3144
757, 162400, 2.4976
758, 162400, 2.5358
759, 162400, 2.3425
760, 162400, 2.1622
761, 162400, 2.5319
762, 162400, 2.3523
763, 162400, 2.3178
764, 163900, 2.3017
765, 163900, 2.3816
766, 163900, 2.5365
767, 163900, 2.3593
768, 163900, 2.3214
769, 163900, 2.5469
770, 163900, 2.4289
771, 165400, 2.4534
772, 165400, 2.2739
773, 165400, 2.6119
774, 165400, 2.5131
775, 165400, 2.1278
776, 165400, 2.5284
777, 165400, 2.5745
778, 166900, 2.4961
779, 166900, 2.3719
780, 166900, 2.7628
781, 166900, 2.4830
782, 166900, 2.8017
783, 166900, 2.7920
784, 166900, 2.7713
785, 168400, 2.7856
786, 168400, 2.5403
787, 168400, 2.6919
788, 168400, 2.4023
789, 168400, 2.4761
790, 168400, 2.3679
791, 168400, 2.2318
792, 169900, 2.4110
793, 169900, 2.6061
794, 169900, 2.7586
795, 169900, 2.4338
796, 169900, 2.5335
797, 169900, 2.7297
798, 169900, 2.3638
799, 171400, 2.6348
800, 171400, 2.5854
801, 171400, 2.3234
802, 171400, 2.3796
803, 171400, 2.6241
804, 171400, 2.4557
805, 171400, 2.4916
806, 172900, 2.6977
807, 172900, 2.4158
808, 172900, 3.1590
809, 172900, 2.8720
810, 172900, 2.7069
811, 172900, 2.9327
812, 172900, 2.7467
813, 174400, 2.5850
814, 174400, 2.6689
815, 174400, 2.4268
816, 174400, 2.7860
817, 174400, 2.6395
818, 174400, 2.4673
819, 174400, 2.8591
820, 175900, 2.4912
821, 175900, 2.5046
822, 175900, 2.6050
823, 175900, 2.5707
824, 175900, 2.9716
825, 175900, 2.3426
826, 175900, 2.6055
827, 177400, 2.4372
828, 177400, 2.5832
829, 177400, 2.3146
830, 177400, 2.4438
831, 177400, 2.4902
832, 177400, 2.2251
833, 177400, 2.5862
834, 178900, 2.8507
835, 178900, 2.4494
836, 178900, 2.3910
837, 178900, 2.3891
838, 178900, 2.4120
839, 178900, 2.3312
840, 178900, 2.4018
841, 180400, 2.8514
842, 180400, 2.3371
843, 180400, 2.1356
844, 180400, 1.9955
845, 180400, 2.2084
846, 180400, 2.2043
847, 180400, 2.5773
848, 181900, 2.1347
849, 181900, 2.3145
850, 181900, 2.1015
851, 181900, 2.1290
852, 181900, 2.4765
853, 181900, 2.3039
854, 181900, 2.2179
855, 183400, 2.1064
856, 183400, 2.6368
857, 183400, 2.3797
858, 183400, 2.3540
859, 183400, 2.3462
860, 183400, 2.0985
861, 183400, 2.7314
862, 184900, 2.7220
863, 184900, 2.5469
864, 184900, 2.4622
865, 184900, 2.4099
866, 184900, 2.3939
867, 184900, 2.3318
868, 184900, 2.5297
869, 186400, 2.4026
870, 186400, 2.3785
871, 186400, 2.3731
872, 186400, 2.3462
873, 186400, 2.5351
874, 186400, 2.4686
875, 186400, 2.3572
876, 187900, 2.3400
877, 187900, 2.8803
878, 187900, 2.9520
879, 187900, 2.4674
880, 187900, 2.7365
881, 187900, 2.6313
882, 187900, 2.5234
883, 189400, 2.8043
884, 189400, 2.5992
885, 189400, 2.6398
886, 189400, 2.5815
887, 189400, 2.6723
888, 189400, 2.7321
889, 189400, 2.8276
890, 190900, 2.4316
891, 190900, 3.0271
892, 190900, 2.7932
893, 190900, 2.6080
894, 190900, 2.5831
895, 190900, 2.8228
896, 190900, 2.7517
897, 192400, 2.6157
898, 192400, 2.7547
899, 192400, 2.8827
900, 192400, 2.6386
901, 192400, 2.6384
902, 192400, 3.0123
903, 192400, 3.1202
904, 193900, 2.9862
905, 193900, 2.9537
906, 193900, 2.9353
907, 193900, 2.8757
908, 193900, 2.8679
909, 193900, 3.0244
910, 193900, 2.7852
911, 195400, 2.7576
912, 195400, 2.5591
913, 195400, 2.9313
914, 195400, 2.6797
915, 195400, 3.1591
916, 195400, 2.8634
917, 195400, 3.2155
918, 196900, 2.9691
919, 196900, 2.7407
920, 196900, 3.0786
921, 196900, 2.9484
922, 196900, 3.1496
923, 196900, 2.8455
924, 196900, 3.1858
925, 198400, 2.6894
926, 198400, 2.9457
927, 198400, 2.9558
928, 198400, 2.4952
929, 198400, 2.5182
930, 198400, 2.8647
931, 198400, 3.4127
932, 199900, 2.8157
933, 199900, 2.8724
934, 199900, 2.9050
935, 199900, 2.9303
936, 199900, 2.8838
937, 199900, 2.8379
938, 199900, 2.7156
939, 201400, 3.1971
940, 201400, 2.9812
941, 201400, 2.9355
942, 201400, 2.6793
943, 201400, 2.9571
944, 201400, 2.8530
945, 201400, 2.7766
946, 202900, 2.7217
947, 202900, 2.5255
948, 202900, 2.7456
949, 202900, 2.5839
950, 202900, 2.9532
951, 202900, 2.7144
952, 202900, 2.4951
953, 204400, 2.8150
954, 204400, 2.8995
955, 204400, 3.1375
956, 204400, 3.1106
957, 204400, 3.0132
958, 204400, 2.9200
959, 204400, 3.1204
960, 205900, 3.3713
961, 205900, 2.9584
962, 205900, 2.9598
963, 205900, 2.9222
964, 205900, 3.0155
965, 205900, 3.0169
966, 205900, 3.0126
967, 207400, 3.2758
968, 207400, 2.7101
969, 207400, 2.3751
970, 207400, 2.6211
971, 207400, 2.4953
972, 207400, 2.5979
973, 207400, 2.9358
974, 208900, 2.7852
975, 208900, 2.7825
976, 208900, 2.7423
977, 208900, 2.7598
978, 208900, 2.5289
979, 208900, 2.3091
980, 208900, 2.7311
981, 210400, 2.5811
982, 210400, 2.4088
983, 210400, 2.7462
984, 210400, 2.6900
985, 210400, 2.7524
986, 210400, 2.5739
987, 210400, 2.4632
988, 211900, 2.6236
989, 211900, 2.6450
990, 211900, 2.9205
991, 211900, 2.4856
992, 211900, 2.5028
993, 211900, 2.9218
994, 211900, 2.5446
995, 213400, 2.6190
996, 213400, 2.5965
997, 213400, 2.9536
998, 213400, 2.4227
999, 213400, 2.4129
1000, 213400, 2.4286
1001, 213400, 2.5985
1002, 214900, 2.5578
1003, 214900, 2.4101
1004, 214900, 2.7891
1005, 214900, 2.5479
1006, 214900, 2.7451
1007, 214900, 2.7333
1008, 214900, 2.5657
1009, 216400, 2.6912
1010, 216400, 2.4827
1011, 216400, 2.7713
1012, 216400, 2.5395
1013, 216400, 2.4530
1014, 216400, 2.5024
1015, 216400, 2.6858
1016, 217900, 2.8489
1017, 217900, 2.5820
1018, 217900, 2.7939
1019, 217900, 2.7930
1020, 217900, 2.4440
1021, 217900, 2.8454
1022, 217900, 2.7148
1023, 219400, 2.9698
1024, 219400, 2.6220
1025, 219400, 2.5966
1026, 219400, 2.9174
1027, 219400, 2.4056
1028, 219400, 3.1385
1029, 219400, 2.3564
1030, 220900, 2.9282
1031, 220900, 3.1201
1032, 220900, 2.7204
1033, 220900, 2.7707
1034, 220900, 3.0114
1035, 220900, 2.7597
1036, 220900, 2.9397
1037, 222400, 2.8979
1038, 222400, 2.8108
1039, 222400, 2.7404
1040, 222400, 2.4720
1041, 222400, 3.8236
1042, 222400, 2.7477
1043, 222400, 2.6560
1044, 223900, 3.0338
1045, 223900, 2.7247
1046, 223900, 3.3030
1047, 223900, 2.9545
1048, 223900, 3.0838
1049, 223900, 2.9315
1050, 223900, 2.9735
1051, 225400, 3.2126
1052, 225400, 2.8832
1053, 225400, 3.0000
1054, 225400, 2.7540
1055, 225400, 2.8321
1056, 225400, 3.5901
1057, 225400, 2.4360
1058, 226900, 2.6925
1059, 226900, 2.5483
1060, 226900, 2.8325
1061, 226900, 2.6733
1062, 226900, 2.3708
1063, 226900, 2.7622
1064, 226900, 2.6909
1065, 228400, 2.5078
1066, 228400, 2.6832
1067, 228400, 2.8584
1068, 228400, 2.8507
1069, 228400, 2.5333
1070, 228400, 2.8845
1071, 228400, 2.8469
1072, 229900, 2.8115
1073, 229900, 2.6775
1074, 229900, 2.6643
1075, 229900, 2.8236
1076, 229900, 3.0983
1077, 229900, 2.8736
1078, 229900, 2.5967
1079, 231400, 2.6611
1080, 231400, 2.5233
1081, 231400, 2.4460
1082, 231400, 3.2826
1083, 231400, 2.8198
1084, 231400, 2.8364
1085, 231400, 2.8833
1086, 232900, 3.0649
1087, 232900, 2.7994
1088, 232900, 2.8159
1089, 232900, 2.9245
1090, 232900, 3.0655
1091, 232900, 2.7971
1092, 232900, 2.9248
1093, 234400, 3.2282
1094, 234400, 2.9431
1095, 234400, 2.9535
1096, 234400, 2.8546
1097, 234400, 2.8336
1098, 234400, 2.5629
1099, 234400, 2.4684
1100, 235900, 2.8167
1101, 235900, 2.4935
1102, 235900, 2.9535
1103, 235900, 2.8561
1104, 235900, 2.7779
1105, 235900, 2.7790
1106, 235900, 2.8340
1107, 237400, 2.9583
1108, 237400, 3.0898
1109, 237400, 2.9899
1110, 237400, 3.0906
1111, 237400, 2.9726
1112, 237400, 3.1951
1113, 237400, 3.0545
1114, 238900, 3.4375
1115, 238900, 3.2621
1116, 238900, 3.0281
1117, 238900, 3.0712
1118, 238900, 2.9866
1119, 238900, 3.0445
1120, 238900, 2.8083
1121, 240400, 3.4332
1122, 240400, 2.6848
1123, 240400, 2.8711
1124, 240400, 2.8749
1125, 240400, 3.0751
1126, 240400, 3.3029
1127, 240400, 3.3115
1128, 241900, 2.7950
1129, 241900, 3.1974
1130, 241900, 3.0562
1131, 241900, 3.2579
1132, 241900, 2.8846
1133, 241900, 3.3226
1134, 241900, 3.7789
1135, 243400, 3.0295
1136, 243400, 3.0118
1137, 243400, 2.6442
1138, 243400, 2.5402
1139, 243400, 3.1558
1140, 243400, 3.4680
1141, 243400, 3.1087
1142, 244900, 3.0515
1143, 244900, 3.1561
1144, 244900, 2.6411
1145, 244900, 2.7557
1146, 244900, 2.7426
1147, 244900, 3.1146
1148, 244900, 3.3180
1149, 246400, 3.2169
1150, 246400, 3.1161
