msg_id,payload_size,response_time_ms
491, 105400, 2.3277
492, 105400, 2.3598
493, 105400, 2.6312
494, 105400, 2.9211
495, 105400, 2.1337
496, 105400, 2.7046
497, 105400, 2.4629
498, 106900, 2.4715
499, 106900, 2.6203
500, 106900, 2.4233
501, 106900, 2.4400
502, 106900, 2.5685
503, 106900, 2.3934
504, 106900, 2.4727
505, 108400, 2.2404
506, 108400, 2.7512
507, 108400, 2.4418
508, 108400, 2.2100
509, 108400, 2.3722
510, 108400, 2.3226
511, 108400, 2.4381
512, 109900, 2.7035
513, 109900, 2.6867
514, 109900, 2.8263
515, 109900, 2.7665
516, 109900, 2.2813
517, 109900, 2.5657
518, 109900, 2.6032
519, 111400, 2.4605
520, 111400, 2.5083
521, 111400, 2.5968
522, 111400, 2.5301
523, 111400, 2.6120
524, 111400, 2.6610
525, 111400, 2.8753
526, 112900, 2.7904
527, 112900, 2.5968
528, 112900, 2.6795
529, 112900, 2.3887
530, 112900, 2.5230
531, 112900, 2.4563
532, 112900, 2.3266
533, 114400, 2.8565
534, 114400, 2.2698
535, 114400, 2.4803
536, 114400, 2.4569
537, 114400, 2.6879
538, 114400, 2.8166
539, 114400, 2.5828
540, 115900, 2.9040
541, 115900, 2.1499
542, 115900, 2.0465
543, 115900, 2.6511
544, 115900, 2.3684
545, 115900, 2.2261
546, 115900, 2.1366
547, 117400, 2.5571
548, 117400, 2.4759
549, 117400, 2.5837
550, 117400, 2.5596
551, 117400, 2.6326
552, 117400, 2.3872
553, 117400, 2.4416
554, 118900, 2.2821
555, 118900, 2.2537
556, 118900, 2.4854
557, 118900, 2.6423
558, 118900, 2.5346
559, 118900, 2.5063
560, 118900, 2.3532
561, 120400, 2.2691
562, 120400, 2.2909
563, 120400, 2.2677
564, 120400, 2.2574
565, 120400, 2.6047
566, 120400, 2.3598
567, 120400, 2.6271
568, 121900, 2.6447
569, 121900, 2.6970
570, 121900, 2.7702
571, 121900, 2.5947
572, 121900, 2.6108
573, 121900, 2.7112
574, 121900, 2.9599
575, 123400, 3.1234
576, 123400, 2.7389
577, 123400, 2.7543
578, 123400, 2.6807
579, 123400, 2.8670
580, 123400, 2.2600
581, 123400, 2.6783
582, 124900, 2.8097
583, 124900, 2.7457
584, 124900, 2.5064
585, 124900, 2.7785
586, 124900, 2.4426
587, 124900, 2.4930
588, 124900, 2.2464
589, 126400, 2.4694
590, 126400, 2.5751
591, 126400, 2.6124
592, 126400, 2.7272
593, 126400, 2.2151
594, 126400, 1.9856
595, 126400, 2.2388
596, 127900, 2.5620
597, 127900, 2.3266
598, 127900, 2.4069
599, 127900, 2.6431
600, 127900, 2.1115
601, 127900, 2.7018
602, 127900, 3.0522
603, 129400, 2.5538
604, 129400, 2.5752
605, 129400, 2.5599
