msg_id,payload_size,response_time_ms
638, 136900, 2.7781
639, 136900, 2.2703
640, 136900, 2.6143
641, 136900, 2.6173
642, 136900, 2.5039
643, 136900, 2.4445
644, 136900, 2.6354
645, 138400, 2.7040
646, 138400, 2.8150
647, 138400, 2.8094
648, 138400, 2.5871
649, 138400, 2.6340
650, 138400, 2.9435
651, 138400, 2.4130
652, 139900, 2.5354
653, 139900, 2.5119
654, 139900, 2.1836
655, 139900, 2.2893
656, 139900, 2.6958
657, 139900, 2.5608
658, 139900, 2.3760
659, 141400, 2.8594
660, 141400, 2.4608
661, 141400, 2.3745
662, 141400, 2.3720
663, 141400, 2.4685
664, 141400, 2.6191
665, 141400, 2.6215
666, 142900, 2.5601
667, 142900, 2.4544
668, 142900, 2.7275
669, 142900, 2.3085
670, 142900, 2.5839
671, 142900, 2.5854
672, 142900, 2.8579
673, 144400, 2.5074
674, 144400, 2.6015
675, 144400, 2.0550
676, 144400, 2.6872
677, 144400, 2.7082
678, 144400, 2.8355
679, 144400, 2.5819
680, 145900, 2.6168
681, 145900, 2.6707
682, 145900, 2.5139
683, 145900, 3.0433
684, 145900, 2.2955
685, 145900, 2.4490
686, 145900, 2.3185
687, 147400, 2.6924
688, 147400, 3.0290
689, 147400, 2.3972
690, 147400, 2.4127
691, 147400, 2.4679
692, 147400, 2.9582
693, 147400, 2.5010
694, 148900, 2.5468
695, 148900, 2.7577
696, 148900, 2.4204
697, 148900, 2.3624
698, 148900, 2.3470
699, 148900, 2.6751
700, 148900, 2.3908
701, 150400, 2.1891
702, 150400, 2.6451
703, 150400, 2.1974
704, 150400, 2.6164
705, 150400, 2.5286
706, 150400, 2.3399
707, 150400, 2.5321
708, 151900, 2.7442
709, 151900, 2.4119
710, 151900, 2.7439
711, 151900, 2.7605
712, 151900, 2.6041
713, 151900, 2.3996
714, 151900, 2.4103
715, 153400, 2.7090
716, 153400, 2.5184
717, 153400, 2.5444
718, 153400, 2.6481
719, 153400, 2.4547
720, 153400, 2.8250
721, 153400, 2.5993
722, 154900, 2.7393
723, 154900, 2.8636
724, 154900, 2.7119
725, 154900, 2.5670
726, 154900, 2.4920
727, 154900, 2.4541
728, 154900, 2.7368
729, 156400, 2.6801
730, 156400, 2.5342
731, 156400, 2.7157
732, 156400, 2.9143
733, 156400, 2.1989
734, 156400, 2.7530
735, 156400, 2.4661
736, 157900, 2.6797
737, 157900, 2.4811
738, 157900, 2.8371
739, 157900, 3.0333
740, 157900, 2.4965
741, 157900, 2.8488
742, 157900, 2.6930
743, 159400, 2.3911
744, 159400, 2.7217
745, 159400, 2.9079
746, 159400, 2.9826
747, 159400, 2.6253
748, 159400, 2.8079
749, 159400, 2.4746
750, 160900, 2.6818
751, 160900, 2.5788
752, 160900, 2.2903
753, 160900, 2.2070
754, 160900, 2.7060
755, 160900, 2.5859
756, 160900, 2.3216
757, 162400, 2.3712
758, 162400, 2.5639
759, 162400, 2.4811
760, 162400, 2.4116
761, 162400, 2.4279
762, 162400, 2.2770
763, 162400, 2.3122
764, 163900, 2.7481
765, 163900, 2.4575
766, 163900, 2.7087
